3,4-difluorobenzoic acid	1,3-dimethyl-7H-purine-2,6-dione	1	OPUPOG
1,3-dimethyl-7H-purine-2,6-dione	2,3,5,6-tetrafluorobenzoic acid	1	OPUPUM
pyrene	N-[5,7,12,14-tetraoxo-13-(pyridine-4-carbonylamino)-6,13-diazatetracyclo[6.6.2.04,16.011,15]hexadeca-1(15),2,4(16),8,10-pentaen-6-yl]pyridine-4-carboxamide	1	OPUQUN
3-phenylprop-2-enoic acid	3-nitrobenzamide	1	OPUSOI
3,5-dinitrobenzoic acid	4-amino-N-(3,4-dimethyl-1,2-oxazol-5-yl)benzenesulfonamide	1	OQEFOH
2-(3-chlorophenyl)acetic acid	1,3,5-triazine-2,4,6-triamine	1	OQIFAX
1,3,5-triazine-2,4,6-triamine	2-(4-chlorophenyl)acetic acid	1	OQIFEB
2-methylnaphthalene-1,4-dione	1,4-dibromo-2,3,5,6-tetrafluorobenzene	1	ORACUH
1,2,4,5-tetrafluoro-3,6-diiodobenzene	2-methylnaphthalene-1,4-dione	1	ORADAO
4-pyridin-4-ylpyridine	4-[2-(4-hydroxyphenyl)propan-2-yl]phenol	1	ORARUV
4-pyridin-4-ylpyridine	4-(4-carboxyphenoxy)benzoic acid	1	ORASAC
2-(4,5-dimethyl-1,3-dithiol-2-ylidene)-4,5-dimethyl-1,3-dithiole	benzene-1,2,4,5-tetracarbonitrile	1	ORASEG
pyridine-4-carbohydrazide	terephthalic acid	1	ORAWIO
1,1,1,3,3,3-hexafluoropropan-2-ol	9-[2-(6-aminopurin-9-yl)ethyl]purin-6-amine	1	ORELAA
OC(C(F)(F)F)C(F)(F)F	9-methylpurin-6-amine	1	ORELEE
3,4,5-trihydroxybenzoic acid	2-ethoxybenzamide	1	ORIKIL
2-nitrobenzoic acid	2-ethoxybenzamide	1	ORIKOR
3-nitrobenzoic acid	2-ethoxybenzamide	1	ORIKUX
2,4-dinitrobenzoic acid	2-ethoxybenzamide	1	ORILAE
3-methylbenzoic acid	2-ethoxybenzamide	1	ORILEI
1,3,5-tribromo-2,4,6-trinitrobenzene	1,3,5-trinitrobenzene	1	ORIMIN
1,3,5-triiodo-2,4,6-trinitrobenzene	1,3,5-trinitrobenzene	1	ORIMOT
2-(3-methyl-1,4-dioxonaphthalen-2-yl)sulfanylacetic acid	4-pyridin-4-ylpyridine	1	OROWEY
2-[3-(carboxymethylsulfanyl)-1,4-dioxonaphthalen-2-yl]sulfanylacetic acid	diphenylphosphorylbenzene	1	OROWOI
4-aminobenzoic acid	1-[(5-nitrofuran-2-yl)methylideneamino]imidazolidine-2,4-dione	1	ORUXOP
urea	1-[(5-nitrofuran-2-yl)methylideneamino]imidazolidine-2,4-dione	1	ORUXUV
N-(2-methyltetrazol-5-yl)nitramide	urea	1	OTAZUF
tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaene-2-carboxamide	1,1-dioxo-1,2-benzothiazol-3-one	1	OTESAI
1,1-dioxo-1,2-benzothiazol-3-one	5,6-dihydrobenzo[b][1]benzazepine-11-carboxamide	1	OTESEM
urea	hexane-1,6-diol	1	OTIYUM
octane-1,8-diol	urea	1	OTIZAT
urea	decane-1,10-diol	1	OTIZEX
urea	dodecane-1,12-diol	1	OTIZIB
urea	tetradecane-1,14-diol	1	OTIZOH
hexadecane-1,16-diol	urea	1	OTIZUN
4-methylpyridine	9-[4-(9-hydroxyfluoren-9-yl)phenyl]fluoren-9-ol	1	OTOCAC
heptacyclo[34.2.2.217,20.05,30.07,32.011,24.013,26]dotetraconta-1(39),5,7(32),11,13(26),17,19,24,30,36(40),37,41-dodecaene-9,28-dione	ethene-1,1,2,2-tetracarbonitrile	1	OTOGAG
heptacyclo[34.2.2.217,20.05,30.07,32.011,24.013,26]dotetraconta-1(39),5,7(32),11,13(26),17,19,24,30,36(40),37,41-dodecaene	ethene-1,1,2,2-tetracarbonitrile	1	OTOGEK
3-nitrobenzoic acid	benzamide	1	OVEZUL
4-hydroxy-3-nitrobenzoic acid	benzamide	1	OVIBAX
3,5-dinitrobenzoic acid	benzamide	1	OVIBEB
O=C([O-])C[N+]12CCN(CC1)CC2	4-hydroxybenzoic acid	1	OVIJIN
2-sulfanylbenzoic acid	2-[(2-carboxyphenyl)disulfanyl]benzoic acid	1	OVIVAR
3-hydroxybenzoic acid	diphenylphosphorylbenzene	1	OVUFOB
acridine	2-hydroxy-2-phenylacetic acid	1	OVUFUH
4-[2-(3,5-dimethoxyphenyl)ethenyl]phenol	piperazine	1	OWAVUE
4-[2-(3,5-dimethoxyphenyl)ethenyl]phenol	pentanedioic acid	1	OWAWAL
CC(N1COc2c(C1)cc(cc2C(C)(C)C)C(C)(C)C)c1ccccc1	2,4-ditert-butylphenol	1	OWEHII
2-[4-(2-methylpropyl)phenyl]propanoic acid	4-(2-pyridin-4-ylethyl)pyridine	1	OWIGEH
Oc1ccccc1C(F)=C(F)c1ccccc1	1,4,10,13-tetraoxa-7,16-diazacyclooctadecane	1	OWOYIJ
3-(4-hydroxy-3-methoxyphenyl)prop-2-enoic acid	4-(1-oxido-4-pyridinylidene)pyridin-1-ium 1-oxide	1	OXICIJ02
4-(1-oxido-4-pyridinylidene)pyridin-1-ium 1-oxide	2,6-di(propan-2-yl)phenol	1	OXICUV02
4-amino-N-(1,3-thiazol-2-yl)benzenesulfonamide	4-(1-oxido-4-pyridinylidene)pyridin-1-ium 1-oxide	1	OXIDEG02
5-fluoro-1H-pyrimidine-2,4-dione	2-(2-pyridin-2-ylethenyl)pyridine	1	OXODOW02
pyridine-4-carboxamide	2-(1,2-dihydroxyethyl)-3,4-dihydroxy-2H-furan-5-one	1	OXOGUF
pyridine-3-carboxamide	2-(1,2-dihydroxyethyl)-3,4-dihydroxy-2H-furan-5-one	1	OXOHEQ
OC1C=CC23OC(=O)OC2(C1O)C1OC1C(O)C3O	2-(oxolan-2-ylperoxy)oxolane	1	OXUDIW
pyridine-4-carboxamide	2-[3-cyano-4-(2-methylpropoxy)phenyl]-4-methyl-1,3-thiazole-5-carboxylic acid	1	OYADAV
2-anilinobenzoic acid	c1ccc2nc3ccccc3cc2c1	1	OYEBAX
urea	trifluoromethanesulfonic acid	1	OYIBOP
4-[2-(4-decoxyphenyl)ethenyl]pyridine	1,2,3,4,5-pentafluoro-6-iodobenzene	1	OYOMAS
2-nitrobenzoic acid	4-methylpyrimidin-2-amine	1	OZETAQ
4-methylpyrimidin-2-amine	4-hydroxybenzoic acid	1	OZETEU
4-methylpyrimidin-2-amine	2-chlorobenzoic acid	1	OZETIY
N-(quinolin-4-ylmethylidene)hydroxylamine	2-methylbenzoic acid	1	OZOSED
5,6,12,13,19,20-hexamethoxytetracyclo[15.4.0.03,8.010,15]henicosa-1(21),3,5,7,10,12,14,17,19-nonaene	ethene-1,1,2,2-tetracarbonitrile	1	OZUFUM
2-sulfanylidene-1,3-diazinane-4,6-dione	6-hydroxy-2-sulfanylidene-1H-pyrimidin-4-one	1	PABNIR
5,8,10,14,20,23,25,28-octahydroxy-6,21-dimethyloctacyclo[14.11.1.02,11.02,15.04,9.013,17.017,26.019,24]octacosa-4,6,8,10,19,21,23,25-octaene-3,12,18,27-tetrone	8,10,14,23,25,28-hexahydroxy-6,21-dimethyloctacyclo[14.11.1.02,11.02,15.04,9.013,17.017,26.019,24]octacosa-4(9),5,7,10,19(24),20,22,25-octaene-3,12,18,27-tetrone	1	PABTOD
tricyclo[10.2.2.25,8]octadeca-1(15),5,7,12(16),13,17-hexaene	ethene-1,1,2,2-tetracarbonitrile	1	PACTCN10
pyridine-4-carboxamide	butyl 4-hydroxybenzoate	1	PAGCAE
4-nitrobenzoic acid	N,N'-bis(pyridin-3-ylmethyl)oxamide	1	PAGFIP
4-amino-2-hydroxybenzoic acid	4-hydroxybenzamide	1	PAHHAK
2-hydroxybenzoic acid	4-hydroxybenzamide	1	PAHHEO
2-hydroxypropanedioic acid	1H-pyridin-2-one	1	PAHYUT
3-[2-[10-(2-pyridin-3-ylethenyl)anthracen-9-yl]ethenyl]pyridine	1,2,4,5-tetrafluoro-3,6-diiodobenzene	1	PAHZEG
5-(trifluoromethyl)-1H-1,2,4-triazol-4-ium-3-amine	5-methyl-2-(trifluoromethyl)-1H-[1,2,4]triazolo[1,5-a]pyrimidin-7-one	1	PAJBIM
5-methylbenzene-1,3-diol	1,4-diazabicyclo[2.2.2]octane	1	PAJFAI
ethyl N-[[2-(ethoxycarbonylcarbamothioylamino)phenyl]carbamothioyl]carbamate	dipyridin-2-ylmethanone	1	PAKJAO
ethyl N-[[2-(ethoxycarbonylcarbamothioylamino)phenyl]carbamothioyl]carbamate	phenyl(pyridin-2-yl)methanone	1	PAKJES
phenyl(pyridin-3-yl)methanone	ethyl N-[[2-(ethoxycarbonylcarbamothioylamino)phenyl]carbamothioyl]carbamate	1	PAKJIW
1,1'-biphenyl	ethyl N-[[2-(ethoxycarbonylcarbamothioylamino)phenyl]carbamothioyl]carbamate	1	PAKJOC
3,4-dihydroxycyclobut-3-ene-1,2-dione	1-methylpyridin-1-ium-3-carboxylate	1	PAKNUM
[5-[hydroxy-bis(4-methylphenyl)methyl]-2,2-dimethyl-1,3-dioxolan-4-yl]-bis(4-methylphenyl)methanol	2-methoxycyclohexan-1-ol	1	PALBUA
2-hydroxypropanoic acid	[3-[hydroxy-bis(4-methylphenyl)methyl]-1,4-dioxaspiro[4.5]decan-2-yl]-bis(4-methylphenyl)methanol	1	PALCAH
1,1-diphenylpropane-1,2-diol	methylsulfinylbenzene	1	PALCIP
naphthalene-2,3-diol	10-propylbenzo[g]pteridine-2,4-dione	1	PALXND10
3-methylbutyl acetate	5-hydroxybenzene-1,3-dicarboxylic acid	1	PAMDUF
3,7-dimethylocta-2,6-dienal	5-hydroxybenzene-1,3-dicarboxylic acid	1	PAMFAN
1,7,7-trimethylbicyclo[2.2.1]heptan-2-one	5-hydroxybenzene-1,3-dicarboxylic acid	1	PAMFOB
1,2,4,5-tetrafluoro-3,6-diiodobenzene	pyrazin-2-amine	1	PAMLIA
1,2,4,5-tetrafluoro-3,6-diiodobenzene	5-bromopyrazin-2-amine	1	PAMLOG
1,2,4,5-tetrafluoro-3,6-diiodobenzene	3,5-dibromopyrazin-2-amine	1	PAMLUM
c1cc(ccn1)c1ccncc1	4-[[(4-carboxyphenyl)-ethylcarbamoyl]-ethylamino]benzoic acid	1	PAMPIE
propan-1-amine	dinaphthalen-1-yl(phenyl)methanol	1	PAMQAV
pyridine-4-carboxamide	2-(6-methoxynaphthalen-2-yl)propanoic acid	1	PAMQAX
N-propylpropan-1-amine	dinaphthalen-1-yl(phenyl)methanol	1	PAMQEZ
pyridine-4-carboxamide	1H-pyrazole-3,5-dicarboxylic acid	1	PAMWUX
phenanthrene	4,5-dichloro-3,6-dioxocyclohexa-1,4-diene-1,2-dicarbonitrile	1	PANCYQ
5-amino-3H-1,3,4-thiadiazole-2-thione	4-pyridin-4-ylpyridine	1	PANKAR
adamantane-1,3-dicarboxylic acid	dipyridin-4-yldiazene	1	PANQIG
adamantane-1,3-dicarboxylic acid	4-(3-pyridin-4-ylpropyl)pyridine	1	PANQOM
adamantane-1,3-dicarboxylic acid	1,7-phenanthroline	1	PANQUS
adamantane-1,3-dicarboxylic acid	2-[2-(1-oxido-2-pyridinylidene)ethylidene]pyridin-1-ium 1-oxide	1	PANRIH
urea	1,3,5-triazinane-2,4,6-trione	1	PANVUV
5-nitroquinoline	3-aminobenzoic acid	1	PANYIM
5-nitroquinoline	4-aminobenzoic acid	1	PANZEJ
[3-[3-[hydroxy(diphenyl)methyl]phenyl]phenyl]-diphenylmethanol	cyclopent-2-en-1-one	1	PAPDER
5-nitroisoquinoline	2-aminobenzoic acid	1	PAPDIT
5-nitroisoquinoline	4-aminobenzoic acid	1	PAPFOB
pyridine-2-carboxylic acid	pyridine-3-carboxamide	1	PAQMEC
pyridine-4-carboxamide	pyridine-2-carboxylic acid	1	PAQMIG
3,4-dihydroxycyclobut-3-ene-1,2-dione	pyrazine-2-carboxamide	1	PAQNOM
2,6-dimethylnaphthalene	2,4,7-trinitrofluoren-9-one	1	PARBIT
2,7-dimethylnaphthalene	2,4,7-trinitrofluoren-9-one	1	PARBOZ
1-methylindole-2,3-dione	1-methyl-3-phenyliminoindol-2-one	1	PARVOW
3,4-dihydro-2H-naphthalen-1-one	3-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)butanoic acid	1	PASHEX
4-[3,5-bis(4-hydroxyphenyl)phenyl]phenol	2,4,6-trimethoxy-1,3,5-triazine	1	PASKOL
1,3-dibromo-2,4,5,6-tetrafluorobenzene	N-[bis(dimethylamino)phosphoryl]-N-methylmethanamine	1	PASLAY
1,3-benzothiazol-2-amine	1,3-dimethyl-1,3-diazinan-2-one	1	PASYEN
2-[2-(bromomethyl)naphthalen-1-yl]-3,5-diethylphenol	diphenylphosphorylbenzene	1	PATROR
pyridine-4-carbonitrile	oxalic acid	1	PAVGOK
4-amino-N-(4,6-dimethylpyrimidin-2-yl)benzenesulfonamide	4-nitrobenzoic acid	1	PAVKUU
imidazolidin-2-one	2,5,8,32,35-pentazanonacyclo[19.15.0.03,19.04,16.06,15.07,12.024,36.025,34.028,33]hexatriaconta-1,3(19),4(16),6(15),7(12),8,10,13,20,24(36),25(34),26,28(33),29,31-pentadecaene	1	PAVNEF
4-pyridin-4-ylpyridine	terephthalic acid	1	PAVXAN
2-[2-(4-benzo[b][1,4]benzothiazepin-6-yl-1-oxidopiperazin-1-ium-1-yl)ethoxy]ethanol	but-2-enedioic acid	1	PAWGIF
hexahelicene	2-[4-(dicyanomethylidene)-2,3,5,6-tetrafluorocyclohexa-2,5-dien-1-ylidene]propanedinitrile	1	PAWTEP
hexahelicene	2-[4-(dicyanomethylidene)-2,5-dimethylcyclohexa-2,5-dien-1-ylidene]propanedinitrile	1	PAWTUF
2-[5-(carboxymethyl)-3,6-dioxopiperazin-2-yl]acetic acid	4-(2-pyridin-4-ylethenyl)pyridine	1	PAXNOR
pyrene	2,6-dimethylpyrrolo[3,4-f]isoindole-1,3,5,7-tetrone	1	PAYYOG
(phenyldisulfanyl)benzene	4-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	1	PAZYIA
2-chloro-10-[3-(4-methylpiperazin-1-yl)propyl]phenothiazine	methanesulfonic acid	1	PCLPMS
1-hydroxy-13-methyl-14-prop-1-en-2-yl-4,7,10-trioxapentacyclo[6.4.1.19,12.03,5.05,13]tetradecane-6,11-dione	1-hydroxy-14-(2-hydroxypropan-2-yl)-13-methyl-4,7,10-trioxapentacyclo[6.4.1.19,12.03,5.05,13]tetradecane-6,11-dione	1	PCRTXN
benzene-1,2,4,5-tetracarbonitrile	benzene-1,4-diamine	1	PDTCNB
1-piperidin-2-yl-3,15-diazatetracyclo[7.7.1.02,7.010,15]heptadecane	1-piperidin-2-yl-3,15-diazatetracyclo[7.7.1.02,7.010,15]heptadec-7-ene	1	PDTOMS
5-[2-(4-hydroxyphenyl)ethenyl]benzene-1,3-diol	pyridine-3-carboxamide	1	PEBZEE
pyridine-4-carboxamide	5-[2-(4-hydroxyphenyl)ethenyl]benzene-1,3-diol	1	PEBZII
5-[2-(4-hydroxyphenyl)ethenyl]benzene-1,3-diol	pyrrolidin-1-ium-2-carboxylate	1	PEBZOO
4,6-dimethoxy-2-methylsulfanylpyrimidine	4-hydroxybenzoic acid	1	PECREW
6-chloropyrimidine-2,4-diamine	benzoic acid	1	PECWEB
2-anilinobenzoic acid	4-pyridin-4-ylpyridine	1	PEFCAG
1,2,4,5-tetrafluoro-3,6-diiodobenzene	benzenesulfinylbenzene	1	PEFNEV
1,2,4,5-tetrafluoro-3,6-diiodobenzene	1-(benzenesulfinyl)-4-methylbenzene	1	PEFNIZ
1,2,4,5-tetrafluoro-3,6-diiodobenzene	1-(benzenesulfinyl)-2-methoxybenzene	1	PEFNUL
1,2,4,5-tetrafluoro-3,6-diiodobenzene	thianthrene 5-oxide	1	PEFPAT
1,2,4,5-tetrafluoro-3,6-diiodobenzene	2-(2-phenylethylsulfinyl)ethylbenzene	1	PEFPEX
2,6-diphenylterephthalic acid	4-pyridin-4-ylpyridine	1	PEGDAH
1,3,3-trimethylbicyclo[2.2.1]heptan-2-one	9-[2-[2-(9-hydroxyfluoren-9-yl)phenyl]phenyl]fluoren-9-ol	1	PEGNUK
1,4,7,10,13,16-hexaoxacyclooctadecane	3,5,6-trifluoropyridine-2,4-diamine	1	PEGXAC
3,6-difluoropyridine-2,4-diamine	1,4,7,10,13,16-hexaoxacyclooctadecane	1	PEGXEG
3,5-dichloro-6-fluoropyridine-2,4-diamine	1,4,7,10,13,16-hexaoxacyclooctadecane	1	PEGXIK
1,4,7,10,13,16-hexaoxacyclooctadecane	3,5-difluoropyridine-2,6-diamine	1	PEGXOQ
3-(4-hydroxyphenyl)prop-2-enoic acid	pyridine-4-carbohydrazide	1	PEHFUF
COC(C(C=C)C(C)C(O)C(C)C)c1ccccc1	phenol	1	PEHGIT
1,2,3-trimethylbenzene	4-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	1	PEHYOR
1-chloro-2,3-dimethylbenzene	4-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	1	PEHYUX
4-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	1,2-dichloro-3-methylbenzene	1	PEHZAE
2,3-dimethylaniline	4-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	1	PEHZIM
4-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	1,2,4-trimethylbenzene	1	PEHZOS
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	2,4-dichloro-1-methylbenzene	1	PEJBAI
1,2-dichloro-4-methylbenzene	4-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	1	PEJBEM
4-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	4-bromo-1,2-dimethylbenzene	1	PEJBIQ
4-(3,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	1,2,3-trimethylbenzene	1	PEJBOW
2,5-dihydroxybenzoic acid	3-nitro-1H-pyridin-2-one	1	PEKREE
2,5-dihydroxybenzoic acid	pyridine-3-carboxylic acid	1	PEKROO
2,5-dihydroxybenzoic acid	pyridine-3-carboxamide	1	PEKRUU
2,5-dihydroxybenzoic acid	methyl pyridine-3-carboxylate	1	PEKSEF
2,5-dihydroxybenzoic acid	pyridine-4-carbonitrile	1	PEKTAC
3,5-dinitrobenzoic acid	4-bromo-1H-pyrazole	1	PEKWEJ
4-iodo-1H-pyrazole	4-isocyanobenzoic acid	1	PEKWIN
3,5-dinitrobenzoic acid	4-iodo-1H-pyrazole	1	PEKWOT
4-chloro-3,5-dimethyl-1H-pyrazole	4-hydroxy-3-methoxybenzoic acid	1	PEKWUZ
3,5-dinitrobenzoic acid	4-chloro-3,5-dimethyl-1H-pyrazole	1	PEKXAG
3,5-dinitrobenzoic acid	4-bromo-3,5-dimethyl-1H-pyrazole	1	PEKXEK
thiourea	dimethyl oxalate	1	PEMBAL
1,3-dichloro-2-methylbenzene	4-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	1	PEMRIJ
prop-2-enenitrile	4-(3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	1	PEMZAI01
phenanthrene	furo[3,4-f][2]benzofuran-1,3,5,7-tetrone	1	PENPYM
CC1(C)C2(C)CCC1(OC2=O)C(=O)N1C(=O)C2(CCCC(=O)C2)c2ccccc12	hexa-1,3,5-triene	1	PEPQIL
octadecanoic acid	pyridine-3-carboxamide	1	PEQBES
4,4,6,6-tetrapyridin-3-yloxyspiro[1,3,5-triaza-2lambda5,4lambda5,6lambda5-triphosphacyclohexa-1,3,5-triene-2,6'-benzo[d][1,3,2]benzodioxaphosphepine]	4,4,6,6-tetrapyridin-3-yloxyspiro[1,3,5-triaza-2lambda5,4lambda5,6lambda5-triphosphacyclohexa-1,3,5-triene-2,6'-benzo[d][1,3,2]benzodioxaphosphepine]	1	PEQMIJ
4-nitrobenzoic acid	4-methyl-6-pyridin-3-ylpyrimidin-2-amine	1	PEQPAD
4-hydroxybenzoic acid	4-methyl-6-pyridin-3-ylpyrimidin-2-amine	1	PEQPIL
4-(6-methoxy-3-pyridinyl)-6-methylpyrimidin-2-amine	4-(dimethylamino)benzoic acid	1	PEQPOR
4-(6-methoxy-3-pyridinyl)-6-methylpyrimidin-2-amine	2,3,4,5,6-pentamethylbenzoic acid	1	PEQQAE
3,5-dinitrobenzoic acid	4-[2-(5-methoxy-3-pyridinyl)ethynyl]-6-methylpyrimidin-2-amine	1	PEQQEI
4-nitrobenzoic acid	4-[2-(5-methoxy-3-pyridinyl)ethynyl]-6-methylpyrimidin-2-amine	1	PEQQIM
4-[2-(5-methoxy-3-pyridinyl)ethynyl]-6-methylpyrimidin-2-amine	3-(dimethylamino)benzoic acid	1	PEQQOS
2,3,5,6-tetrafluorocyclohexa-2,5-diene-1,4-dione	perylene	1	PERFAN
1,2,3,4-tetrafluoro-5,6-diiodobenzene	3-(2,4,5-tripyridin-3-ylphenyl)pyridine	1	PERLAC
2,5-dibromo-3,6-dichlorocyclohexa-2,5-diene-1,4-dione	perylene	1	PERPBQ
furo[3,4-f][2]benzofuran-1,3,5,7-tetrone	perylene	1	PERPML
ethene-1,1,2,2-tetracarbonitrile	perylene	1	PERTCE10
(4-oxoazetidin-2-yl) benzoate	[3-[hydroxy(diphenyl)methyl]-1,4-dioxaspiro[4.5]decan-2-yl]-diphenylmethanol	1	PERVIS
4-[2-(4-methoxyphenyl)ethenyl]pyridine	N,N-dimethyl-4-[(2,3,5,6-tetrafluoro-4-iodophenyl)diazenyl]aniline	1	PERXES
1-[5-(4-methoxyphenyl)-3-pyren-1-yl-3,4-dihydropyrazol-2-yl]ethanone	phenol	1	PESHIG
6,6-dimethyl-5,7-dihydro-1H-indazol-4-one	6,6-dimethyl-5,7-dihydro-1H-indazol-4-one	1	PESLEF
benzene-1,3-dicarboxylic acid	3,6-di(pyrazin-2-yl)-1,4-dihydro-1,2,4,5-tetrazine	1	PESROV
1,7-diazatricyclo[7.3.0.03,7]dodecane-2,8-dione	1-(2-hydroxynaphthalen-1-yl)naphthalen-2-ol	1	PESYUK
N,N-dimethylmethanamine oxide	[4-tert-butyl-2,6-bis(2,4,6-trimethylphenyl)phenyl]-hydroxy-oxophosphanium	1	PETCIB
dipyridin-4-yldiazene	ON=Cc1c(F)c(F)c(Br)c(F)c1F	1	PETNEJ
ON=Cc1c(F)c(F)c(I)c(F)c1F	dipyridin-4-yldiazene	1	PETNIN
4-bromo-2,3,5,6-tetrafluorophenol	dipyridin-4-yldiazene	1	PETNOT
2,3,5,6-tetrafluoro-4-iodophenol	dipyridin-4-yldiazene	1	PETNUZ
dipyridin-3-yldiazene	ON=Cc1c(F)c(F)c(Br)c(F)c1F	1	PETPIP
dipyridin-3-yldiazene	ON=Cc1c(F)c(F)c(I)c(F)c1F	1	PETPOV
dipyridin-3-yldiazene	4-bromo-2,3,5,6-tetrafluorophenol	1	PETPUB
2,3,5,6-tetrafluoro-4-iodophenol	dipyridin-3-yldiazene	1	PETQAI
dipyridin-3-yldiazene	4-bromo-2,3,5,6-tetrafluorobenzoic acid	1	PETQEM
1,2,4,5-tetrafluoro-3,6-diiodobenzene	3-[4-[1,2,2-tris(4-pyridin-3-ylphenyl)ethenyl]phenyl]pyridine	1	PEVFAZ
1,5-diphenylpenta-1,4-dien-3-one	1,3,5-trinitrobenzene	1	PEVKIK
4-amino-2-hydroxybenzoic acid	4-(2-pyridin-4-ylethenyl)pyridine	1	PEXNAJ
4-amino-2-hydroxybenzoic acid	4-pyridin-4-ylpyridine	1	PEXPEP
1,2-dimethyl-N-[4-(trifluoromethyl)phenyl]indazol-2-ium-3-carboximidate	1,3-bis[4-(trifluoromethyl)phenyl]urea	1	PEZJUA
2-hydroxy-5-nitrobenzoic acid	imidazolidin-2-one	1	PEZPUF
2,6-dimethylpyrazine	2,5-dichloro-3,6-dihydroxycyclohexa-2,5-diene-1,4-dione	1	PEZQAN
phenol	cyclohexa-2,5-diene-1,4-dione	1	PHENQU
benzene-1,3,5-triol	cyclohexa-2,5-diene-1,4-dione	1	PHLBZQ
10H-phenothiazine	1,3,5-trinitrobenzene	1	PHNSNB10
2-methyl-N-[(2-methylphenyl)diazenyl]aniline	2-methylaniline	1	PIBDAF
3-(3,5-dinitrophenyl)prop-2-enoic acid	4-(dimethylamino)benzoic acid	1	PICDUA
3-(3,5-dinitrophenyl)prop-2-enoic acid	3-[4-(dimethylamino)phenyl]prop-2-enoic acid	1	PICFAI
1-hydroxy-3-methylpyridin-1-ium	but-2-enedioic acid	1	PICFUM
1,3-dimethyl-7H-purine-2,6-dione	pyrrolidin-2-one	1	PICMIA
thiourea	8,8-dimethylpyrano[2,3-f]chromen-2-one	1	PICYOS
hexanoic acid	methyl N-(6-benzoyl-1H-benzimidazol-2-yl)carbamate	1	PIDJOD
pentanoic acid	methyl N-(6-benzoyl-1H-benzimidazol-2-yl)carbamate	1	PIDJUJ
butanoic acid	methyl N-(6-benzoyl-1H-benzimidazol-2-yl)carbamate	1	PIDKAQ
5-[(2-hydroxyphenyl)iminomethyl]-2-methoxyphenol	5-[(2-hydroxyphenyl)iminomethyl]-2-methoxyphenol	1	PIDMEW
2,6-diethylnaphthalene	thiourea	1	PIDRID
benzene-1,4-diol	1-hydroxy-6-methoxyquinolin-1-ium	1	PIFHAO
1,1,2,2,3,3,4,4,5,5,6,6-dodecafluoro-1,6-diiodohexane	4-[3-pyridin-4-yloxy-2,2-bis(pyridin-4-yloxymethyl)propoxy]pyridine	1	PIFWAD
2-[6-(dicyanomethylidene)naphthalen-2-ylidene]propanedinitrile	6,13-bis(methylsulfanyl)-5,12-dithiatetracyclo[6.6.2.04,16.011,15]hexadeca-1(15),2,4(16),6,8,10,13-heptaene	1	PIGJUK
10,11-dimethoxy-4a,5,5a,7,8,13a,15,15a,15b,16-decahydro-2H-4,6-methanoindolo[3,2,1-ij]oxepino[2,3,4-de]pyrrolo[2,3-h]quinolin-14-one	3,3-dimethylbutan-2-ol	1	PIGNUP
